1434000.2474671043,0.037876129150390625
1434000.2474671043,0.043584346771240234
1434000.2474671043,0.031969308853149414
1434000.2474671043,0.02850198745727539
1434000.2474671043,0.03421521186828613
1434000.2474671043,0.04492545127868652
1434000.2474671043,0.04181551933288574
1434000.2474671043,0.03997540473937988
1434000.2474671043,0.030768632888793945
1434000.2474671043,0.02996826171875
6300293.49026041,0.10961246490478516
6300293.49026041,0.1048431396484375
6300293.49026041,0.10433363914489746
6300293.49026041,0.10592889785766602
6300293.49026041,0.10357236862182617
6300293.49026041,0.10563540458679199
6300293.49026041,0.10425305366516113
6300293.49026041,0.10470843315124512
6300293.49026041,0.10498857498168945
6300293.49026041,0.1057431697845459
8684671.182203267,0.1635594367980957
8684671.182203267,0.15871453285217285
8684671.182203267,0.164595365524292
8684671.182203267,0.16431140899658203
8684671.182203267,0.16475987434387207
8684671.182203267,0.17372703552246094
8684671.182203267,0.1555795669555664
8684671.182203267,0.16494035720825195
8684671.182203267,0.16514992713928223
8684671.182203267,0.1652688980102539
7590482.1245839335,0.14795804023742676
7590482.1245839335,0.13939189910888672
7590482.1245839335,0.13326644897460938
7590482.1245839335,0.13361167907714844
7590482.1245839335,0.1353905200958252
7590482.1245839335,0.12761354446411133
7590482.1245839335,0.13155031204223633
415116.5729787032,0.03615880012512207
415116.5729787032,0.03034806251525879
415116.5729787032,0.029242753982543945
415116.5729787032,0.02971172332763672
415116.5729787032,0.054412841796875
415116.5729787032,0.03626394271850586
415116.5729787032,0.033110618591308594
415116.5729787032,0.03962588310241699
415116.5729787032,0.03107428550720215
415116.5729787032,0.029590368270874023
73705.59851397597,0.022573471069335938
73705.59851397597,0.03684711456298828
73705.59851397597,0.024066448211669922
73705.59851397597,0.0281217098236084
73705.59851397597,0.03067779541015625
73705.59851397597,0.03329634666442871
73705.59851397597,0.029645204544067383
73705.59851397597,0.02852773666381836
73705.59851397597,0.030717849731445312
73705.59851397597,0.0265655517578125
7590482.1245839335,0.14266061782836914
7590482.1245839335,0.14356160163879395
7590482.1245839335,0.1301124095916748
7590482.1245839335,0.1354970932006836
7590482.1245839335,0.13690614700317383
7590482.1245839335,0.1282215118408203
7590482.1245839335,0.15540575981140137
7590482.1245839335,0.1589980125427246
7590482.1245839335,0.13479995727539062
7590482.1245839335,0.13525056838989258
74406.57278054258,0.035791873931884766
74406.57278054258,0.029511690139770508
74406.57278054258,0.03159976005554199
74406.57278054258,0.027939319610595703
74406.57278054258,0.0527951717376709
74406.57278054258,0.037090301513671875
74406.57278054258,0.029942750930786133
74406.57278054258,0.03138542175292969
74406.57278054258,0.028430461883544922
74406.57278054258,0.030611753463745117
6300293.49026041,0.11069679260253906
6300293.49026041,0.11835265159606934
6300293.49026041,0.10368919372558594
6300293.49026041,0.10481142997741699
6300293.49026041,0.10561752319335938
6300293.49026041,0.10748147964477539
6300293.49026041,0.10319352149963379
6300293.49026041,0.10390424728393555
6300293.49026041,0.10614824295043945
6300293.49026041,0.10391783714294434
415116.5729787032,0.03276968002319336
415116.5729787032,0.03237724304199219
415116.5729787032,0.037610769271850586
415116.5729787032,0.03439664840698242
415116.5729787032,0.03201723098754883
415116.5729787032,0.029285907745361328
415116.5729787032,0.029639005661010742
415116.5729787032,0.03058314323425293
415116.5729787032,0.028151988983154297
415116.5729787032,0.029224872589111328
